Date,Mandi,Crop,Price
2024-03-04,Erode Mandi,Potato,1604.69
2024-03-04,Tiruppur Mandi,Potato,1915.77
2024-03-04,Coimbatore Mandi,Tomato,2234.62
2024-03-04,Erode Mandi,Tomato,2322.61
2024-03-04,Tiruppur Mandi,Tomato,2833.91
2024-03-05,Coimbatore Mandi,Onion,3551.63
2024-03-05,Erode Mandi,Onion,3623.6
2024-03-05,Tiruppur Mandi,Onion,3524.76
2024-03-05,Coimbatore Mandi,Potato,1567.73
2024-03-05,Erode Mandi,Potato,1467.35
2024-03-05,Tiruppur Mandi,Potato,1614.39
2024-03-05,Coimbatore Mandi,Tomato,2084.67
2024-03-05,Erode Mandi,Tomato,2160.29
2024-03-05,Tiruppur Mandi,Tomato,2436.88
2024-03-06,Coimbatore Mandi,Onion,3716.26
2024-03-06,Erode Mandi,Onion,3480.64
2024-03-06,Tiruppur Mandi,Onion,3378.8
2024-03-06,Coimbatore Mandi,Potato,1545.29
2024-03-06,Erode Mandi,Potato,1431.59
2024-03-06,Tiruppur Mandi,Potato,1657.98
2024-03-06,Coimbatore Mandi,Tomato,2053.72
2024-03-06,Erode Mandi,Tomato,2052.61
2024-03-06,Tiruppur Mandi,Tomato,2313.71
2024-03-07,Coimbatore Mandi,Onion,3312.27
2024-03-07,Erode Mandi,Onion,2848.56
2024-03-07,Tiruppur Mandi,Onion,3629.98
2024-03-07,Coimbatore Mandi,Potato,1495.49
2024-03-07,Erode Mandi,Potato,1376.31
2024-03-07,Tiruppur Mandi,Potato,1577.37
2024-03-07,Coimbatore Mandi,Tomato,2171.71
2024-03-07,Erode Mandi,Tomato,2053.46
2024-03-07,Tiruppur Mandi,Tomato,2540.49
2024-03-08,Coimbatore Mandi,Onion,3270.39
2024-03-08,Erode Mandi,Onion,3038.31
2024-03-08,Tiruppur Mandi,Onion,3451.77
2024-03-08,Coimbatore Mandi,Potato,1546.27
2024-03-08,Erode Mandi,Potato,1459.3
2024-03-08,Tiruppur Mandi,Potato,1687.21
2024-03-08,Coimbatore Mandi,Tomato,2506.16
2024-03-08,Erode Mandi,Tomato,2403.49
2024-03-08,Tiruppur Mandi,Tomato,2462.05
2024-03-09,Coimbatore Mandi,Onion,3947.87
2024-03-09,Erode Mandi,Onion,3900.51
2024-03-09,Tiruppur Mandi,Onion,3923.56
2024-03-09,Coimbatore Mandi,Potato,1656.96
2024-03-09,Erode Mandi,Potato,1554.3
2024-03-09,Tiruppur Mandi,Potato,1816.11
2024-03-09,Coimbatore Mandi,Tomato,2229.22
2024-03-09,Erode Mandi,Tomato,2153.02
2024-03-09,Tiruppur Mandi,Tomato,2479.97
2024-03-10,Coimbatore Mandi,Onion,3746.11
2024-03-10,Erode Mandi,Onion,3602.17
2024-03-10,Tiruppur Mandi,Onion,4675.46
2024-03-10,Coimbatore Mandi,Potato,1705.16
2024-03-10,Erode Mandi,Potato,1605.82
2024-03-10,Tiruppur Mandi,Potato,1919.68
2024-03-10,Coimbatore Mandi,Tomato,2404.65
2024-03-10,Erode Mandi,Tomato,2287.93
2024-03-10,Tiruppur Mandi,Tomato,2765.73
2024-03-11,Coimbatore Mandi,Onion,3224.78
2024-03-11,Erode Mandi,Onion,3412.24
2024-03-11,Tiruppur Mandi,Onion,4411.08
2024-03-11,Coimbatore Mandi,Potato,1624.81
2024-03-11,Erode Mandi,Potato,1537.31
2024-03-11,Tiruppur Mandi,Potato,1799.19
2024-03-11,Coimbatore Mandi,Tomato,2132.17
2024-03-11,Erode Mandi,Tomato,2290.86
2024-03-11,Tiruppur Mandi,Tomato,2510.76
2024-03-12,Coimbatore Mandi,Onion,3881.02
2024-03-12,Erode Mandi,Onion,3190.63
2024-03-12,Tiruppur Mandi,Onion,4387.89
2024-03-12,Coimbatore Mandi,Potato,1718.61
2024-03-12,Erode Mandi,Potato,1596.54
2024-03-12,Tiruppur Mandi,Potato,1845.67
2024-03-12,Coimbatore Mandi,Tomato,2470.03
2024-03-12,Erode Mandi,Tomato,2416.41
2024-03-12,Tiruppur Mandi,Tomato,2514.78
2024-03-13,Coimbatore Mandi,Onion,3315.06
2024-03-13,Erode Mandi,Onion,3088.59
2024-03-13,Tiruppur Mandi,Onion,3546.59
2024-03-13,Coimbatore Mandi,Potato,1418.62
2024-03-13,Erode Mandi,Potato,1379.31
2024-03-13,Tiruppur Mandi,Potato,1678.41
2024-03-13,Coimbatore Mandi,Tomato,2074.0
2024-03-13,Erode Mandi,Tomato,2131.15
2024-03-13,Tiruppur Mandi,Tomato,2302.41
2024-03-14,Coimbatore Mandi,Onion,3715.45
2024-03-14,Erode Mandi,Onion,2909.72
2024-03-14,Tiruppur Mandi,Onion,3863.79
2024-03-14,Coimbatore Mandi,Potato,1487.5
2024-03-14,Erode Mandi,Potato,1384.34
2024-03-14,Tiruppur Mandi,Potato,1580.12
2024-03-14,Coimbatore Mandi,Tomato,2241.11
2024-03-14,Erode Mandi,Tomato,1922.24
2024-03-14,Tiruppur Mandi,Tomato,2268.2
2024-03-15,Coimbatore Mandi,Onion,4282.39
2024-03-15,Erode Mandi,Onion,3216.14
2024-03-15,Tiruppur Mandi,Onion,4341.21
2024-03-15,Coimbatore Mandi,Potato,1578.06
2024-03-15,Erode Mandi,Potato,1545.39
2024-03-15,Tiruppur Mandi,Potato,1674.73
2024-03-15,Coimbatore Mandi,Tomato,2311.95
2024-03-15,Erode Mandi,Tomato,2173.62
2024-03-15,Tiruppur Mandi,Tomato,2339.32
2024-03-16,Coimbatore Mandi,Onion,3893.04
2024-03-16,Erode Mandi,Onion,3867.08
2024-03-16,Tiruppur Mandi,Onion,2902.05
2024-03-16,Coimbatore Mandi,Potato,1561.29
2024-03-16,Erode Mandi,Potato,1522.35
2024-03-16,Tiruppur Mandi,Potato,1774.3
2024-03-16,Coimbatore Mandi,Tomato,2196.54
2024-03-16,Erode Mandi,Tomato,2228.07
2024-03-16,Tiruppur Mandi,Tomato,2496.8
2024-03-17,Coimbatore Mandi,Onion,3783.63
2024-03-17,Erode Mandi,Onion,3453.6
2024-03-17,Tiruppur Mandi,Onion,4244.66
2024-03-17,Coimbatore Mandi,Potato,1631.3
2024-03-17,Erode Mandi,Potato,1439.13
2024-03-17,Tiruppur Mandi,Potato,1670.97
2024-03-17,Coimbatore Mandi,Tomato,2406.77
2024-03-17,Erode Mandi,Tomato,2018.06
2024-03-17,Tiruppur Mandi,Tomato,2553.47
2024-03-18,Coimbatore Mandi,Onion,4041.32
2024-03-18,Erode Mandi,Onion,3318.23
2024-03-18,Tiruppur Mandi,Onion,3776.85
2024-03-18,Coimbatore Mandi,Potato,1489.29
2024-03-18,Erode Mandi,Potato,1397.69
2024-03-18,Tiruppur Mandi,Potato,1615.41
2024-03-18,Coimbatore Mandi,Tomato,2039.6
2024-03-18,Erode Mandi,Tomato,1819.11
2024-03-18,Tiruppur Mandi,Tomato,2499.24
2024-03-19,Coimbatore Mandi,Onion,4080.33
2024-03-19,Erode Mandi,Onion,3631.88
2024-03-19,Tiruppur Mandi,Onion,4003.22
2024-03-19,Coimbatore Mandi,Potato,1547.92
2024-03-19,Erode Mandi,Potato,1505.06
2024-03-19,Tiruppur Mandi,Potato,1631.91
2024-03-19,Coimbatore Mandi,Tomato,2300.38
2024-03-19,Erode Mandi,Tomato,2048.06
2024-03-19,Tiruppur Mandi,Tomato,2260.33
2024-03-20,Coimbatore Mandi,Onion,3517.23
2024-03-20,Erode Mandi,Onion,3227.85
2024-03-20,Tiruppur Mandi,Onion,4112.04
2024-03-20,Coimbatore Mandi,Potato,1465.8
2024-03-20,Erode Mandi,Potato,1490.32
2024-03-20,Tiruppur Mandi,Potato,1651.81
2024-03-20,Coimbatore Mandi,Tomato,2236.16
2024-03-20,Erode Mandi,Tomato,1918.68
2024-03-20,Tiruppur Mandi,Tomato,2384.44
2024-03-21,Coimbatore Mandi,Onion,3562.59
2024-03-21,Erode Mandi,Onion,3206.28
2024-03-21,Tiruppur Mandi,Onion,3867.5
2024-03-21,Coimbatore Mandi,Potato,1648.13
2024-03-21,Erode Mandi,Potato,1548.17
2024-03-21,Tiruppur Mandi,Potato,1711.04
2024-03-21,Coimbatore Mandi,Tomato,2412.06
2024-03-21,Erode Mandi,Tomato,2306.53
2024-03-21,Tiruppur Mandi,Tomato,2331.04
2024-03-22,Coimbatore Mandi,Onion,3461.45
2024-03-22,Erode Mandi,Onion,3932.99
2024-03-22,Tiruppur Mandi,Onion,3877.4
2024-03-22,Coimbatore Mandi,Potato,1617.37
2024-03-22,Erode Mandi,Potato,1558.85
2024-03-22,Tiruppur Mandi,Potato,1692.04
2024-03-22,Coimbatore Mandi,Tomato,2374.42
2024-03-22,Erode Mandi,Tomato,2365.02
2024-03-22,Tiruppur Mandi,Tomato,2540.37
2024-03-23,Coimbatore Mandi,Onion,3171.11
2024-03-23,Erode Mandi,Onion,3565.49
2024-03-23,Tiruppur Mandi,Onion,4124.56
2024-03-23,Coimbatore Mandi,Potato,1479.56
2024-03-23,Erode Mandi,Potato,1478.8
2024-03-23,Tiruppur Mandi,Potato,1643.85
2024-03-23,Coimbatore Mandi,Tomato,2269.92
2024-03-23,Erode Mandi,Tomato,2222.48
2024-03-23,Tiruppur Mandi,Tomato,2110.96
2024-03-24,Coimbatore Mandi,Onion,3277.08
2024-03-24,Erode Mandi,Onion,3511.48
2024-03-24,Tiruppur Mandi,Onion,3929.81
2024-03-24,Coimbatore Mandi,Potato,1525.89
2024-03-24,Erode Mandi,Potato,1460.67
2024-03-24,Tiruppur Mandi,Potato,1631.53
2024-03-24,Coimbatore Mandi,Tomato,2193.48
2024-03-24,Erode Mandi,Tomato,2090.62
2024-03-24,Tiruppur Mandi,Tomato,2300.28
2024-03-25,Coimbatore Mandi,Onion,3534.32
2024-03-25,Erode Mandi,Onion,2701.34
2024-03-25,Tiruppur Mandi,Onion,3159.81
2024-03-25,Coimbatore Mandi,Potato,1494.51
2024-03-25,Erode Mandi,Potato,1415.33
2024-03-25,Tiruppur Mandi,Potato,1616.86
2024-03-25,Coimbatore Mandi,Tomato,2019.43
2024-03-25,Erode Mandi,Tomato,2158.91
2024-03-25,Tiruppur Mandi,Tomato,2192.71
2024-03-26,Coimbatore Mandi,Onion,3822.94
2024-03-26,Erode Mandi,Onion,3656.68
2024-03-26,Tiruppur Mandi,Onion,4350.78
2024-03-26,Coimbatore Mandi,Potato,1503.99
2024-03-26,Erode Mandi,Potato,1426.25
2024-03-26,Tiruppur Mandi,Potato,1642.49
2024-03-26,Coimbatore Mandi,Tomato,2477.55
2024-03-26,Erode Mandi,Tomato,2038.66
2024-03-26,Tiruppur Mandi,Tomato,2358.81
2024-03-27,Coimbatore Mandi,Onion,3999.9
2024-03-27,Erode Mandi,Onion,3980.83
2024-03-27,Tiruppur Mandi,Onion,3915.18
2024-03-27,Coimbatore Mandi,Potato,1541.06
2024-03-27,Erode Mandi,Potato,1608.72
2024-03-27,Tiruppur Mandi,Potato,1720.51
2024-03-27,Coimbatore Mandi,Tomato,2339.52
2024-03-27,Erode Mandi,Tomato,2178.28
2024-03-27,Tiruppur Mandi,Tomato,2426.96
2024-03-28,Coimbatore Mandi,Onion,3568.45
2024-03-28,Erode Mandi,Onion,2726.99
2024-03-28,Tiruppur Mandi,Onion,3882.22
2024-03-28,Coimbatore Mandi,Potato,1488.15
2024-03-28,Erode Mandi,Potato,1413.39
2024-03-28,Tiruppur Mandi,Potato,1491.46
2024-03-28,Coimbatore Mandi,Tomato,2163.23
2024-03-28,Erode Mandi,Tomato,2130.34
2024-03-28,Tiruppur Mandi,Tomato,2309.17
2024-03-29,Coimbatore Mandi,Onion,3490.4
2024-03-29,Erode Mandi,Onion,3505.76
2024-03-29,Tiruppur Mandi,Onion,4213.98
2024-03-29,Coimbatore Mandi,Potato,1498.74
2024-03-29,Erode Mandi,Potato,1528.22
2024-03-29,Tiruppur Mandi,Potato,1692.27
2024-03-29,Coimbatore Mandi,Tomato,2050.47
2024-03-29,Erode Mandi,Tomato,2151.24
2024-03-29,Tiruppur Mandi,Tomato,2409.04
2024-03-30,Coimbatore Mandi,Onion,3182.11
2024-03-30,Erode Mandi,Onion,3444.67
2024-03-30,Tiruppur Mandi,Onion,3976.52
2024-03-30,Coimbatore Mandi,Potato,1561.81
2024-03-30,Erode Mandi,Potato,1424.87
2024-03-30,Tiruppur Mandi,Potato,1597.1
2024-03-30,Coimbatore Mandi,Tomato,2097.55
2024-03-30,Erode Mandi,Tomato,2141.95
2024-03-30,Tiruppur Mandi,Tomato,2139.64
2024-03-31,Coimbatore Mandi,Onion,3219.4
2024-03-31,Erode Mandi,Onion,3252.82
2024-03-31,Tiruppur Mandi,Onion,3822.51
2024-03-31,Coimbatore Mandi,Potato,1540.58
2024-03-31,Erode Mandi,Potato,1404.35
2024-03-31,Tiruppur Mandi,Potato,1538.01
2024-03-31,Coimbatore Mandi,Tomato,2039.78
2024-03-31,Erode Mandi,Tomato,1932.4
2024-03-31,Tiruppur Mandi,Tomato,2190.38
2024-04-01,Coimbatore Mandi,Onion,3427.38
2024-04-01,Erode Mandi,Onion,3344.62
2024-04-01,Tiruppur Mandi,Onion,4142.0
2024-04-01,Coimbatore Mandi,Potato,1537.8
2024-04-01,Erode Mandi,Potato,1515.84
2024-04-01,Tiruppur Mandi,Potato,1656.17
2024-04-01,Coimbatore Mandi,Tomato,2255.18
2024-04-01,Erode Mandi,Tomato,2227.25
2024-04-01,Tiruppur Mandi,Tomato,2115.73
2024-04-02,Coimbatore Mandi,Onion,3281.78
2024-04-02,Erode Mandi,Onion,3390.83
2024-04-02,Tiruppur Mandi,Onion,4016.46
2024-04-02,Coimbatore Mandi,Potato,1446.14
2024-04-02,Erode Mandi,Potato,1369.87
2024-04-02,Tiruppur Mandi,Potato,1544.05
2024-04-02,Coimbatore Mandi,Tomato,2250.92
2024-04-02,Erode Mandi,Tomato,2076.52
2024-04-02,Tiruppur Mandi,Tomato,2278.91
2024-04-03,Coimbatore Mandi,Onion,3936.74
2024-04-03,Erode Mandi,Onion,3065.07
2024-04-03,Tiruppur Mandi,Onion,3259.59
2024-04-03,Coimbatore Mandi,Potato,1478.68
2024-04-03,Erode Mandi,Potato,1423.03
2024-04-03,Tiruppur Mandi,Potato,1592.01
2024-04-03,Coimbatore Mandi,Tomato,2147.98
2024-04-03,Erode Mandi,Tomato,1887.92
2024-04-03,Tiruppur Mandi,Tomato,2336.06
2024-04-04,Coimbatore Mandi,Onion,3095.25
2024-04-04,Erode Mandi,Onion,2642.83
2024-04-04,Tiruppur Mandi,Onion,3450.99
2024-04-04,Coimbatore Mandi,Potato,1425.19
2024-04-04,Erode Mandi,Potato,1456.25
2024-04-04,Tiruppur Mandi,Potato,1485.05
2024-04-04,Coimbatore Mandi,Tomato,1955.32
2024-04-04,Erode Mandi,Tomato,1845.74
2024-04-04,Tiruppur Mandi,Tomato,2153.67
2024-04-05,Coimbatore Mandi,Onion,4063.96
2024-04-05,Erode Mandi,Onion,3437.9
2024-04-05,Tiruppur Mandi,Onion,4431.58
2024-04-05,Coimbatore Mandi,Potato,1611.8
2024-04-05,Erode Mandi,Potato,1635.03
2024-04-05,Tiruppur Mandi,Potato,1794.68
2024-04-05,Coimbatore Mandi,Tomato,2326.37
2024-04-05,Erode Mandi,Tomato,2263.83
2024-04-05,Tiruppur Mandi,Tomato,2645.14
2024-04-06,Coimbatore Mandi,Onion,3830.85
2024-04-06,Erode Mandi,Onion,3600.41
2024-04-06,Tiruppur Mandi,Onion,3140.56
2024-04-06,Coimbatore Mandi,Potato,1547.23
2024-04-06,Erode Mandi,Potato,1468.88
2024-04-06,Tiruppur Mandi,Potato,1575.19
2024-04-06,Coimbatore Mandi,Tomato,2220.36
2024-04-06,Erode Mandi,Tomato,1987.72
2024-04-06,Tiruppur Mandi,Tomato,2179.04
2024-04-07,Coimbatore Mandi,Onion,3254.66
2024-04-07,Erode Mandi,Onion,3481.43
2024-04-07,Tiruppur Mandi,Onion,3702.1
2024-04-07,Coimbatore Mandi,Potato,1461.03
2024-04-07,Erode Mandi,Potato,1357.44
2024-04-07,Tiruppur Mandi,Potato,1520.94
2024-04-07,Coimbatore Mandi,Tomato,2115.71
2024-04-07,Erode Mandi,Tomato,1988.35
2024-04-07,Tiruppur Mandi,Tomato,2209.38
2024-04-08,Coimbatore Mandi,Onion,3580.94
2024-04-08,Erode Mandi,Onion,2976.72
2024-04-08,Tiruppur Mandi,Onion,3616.11
2024-04-08,Coimbatore Mandi,Potato,1546.55
2024-04-08,Erode Mandi,Potato,1444.55
2024-04-08,Tiruppur Mandi,Potato,1643.93
2024-04-08,Coimbatore Mandi,Tomato,2188.27
2024-04-08,Erode Mandi,Tomato,1918.42
2024-04-08,Tiruppur Mandi,Tomato,2326.36
2024-04-09,Coimbatore Mandi,Onion,2914.21
2024-04-09,Erode Mandi,Onion,3324.37
2024-04-09,Tiruppur Mandi,Onion,3816.72
2024-04-09,Coimbatore Mandi,Potato,1454.31
2024-04-09,Erode Mandi,Potato,1430.44
2024-04-09,Tiruppur Mandi,Potato,1563.97
2024-04-09,Coimbatore Mandi,Tomato,2082.78
2024-04-09,Erode Mandi,Tomato,2051.53
2024-04-09,Tiruppur Mandi,Tomato,2254.56
2024-04-10,Coimbatore Mandi,Onion,4282.45
2024-04-10,Erode Mandi,Onion,2940.69
2024-04-10,Tiruppur Mandi,Onion,4196.56
2024-04-10,Coimbatore Mandi,Potato,1464.54
2024-04-10,Erode Mandi,Potato,1432.99
2024-04-10,Tiruppur Mandi,Potato,1430.81
2024-04-10,Coimbatore Mandi,Tomato,1929.09
2024-04-10,Erode Mandi,Tomato,1953.98
2024-04-10,Tiruppur Mandi,Tomato,2310.35
2024-04-11,Coimbatore Mandi,Onion,3704.08
2024-04-11,Erode Mandi,Onion,3475.18
2024-04-11,Tiruppur Mandi,Onion,3507.23
2024-04-11,Coimbatore Mandi,Potato,1569.02
2024-04-11,Erode Mandi,Potato,1455.34
2024-04-11,Tiruppur Mandi,Potato,1620.74
2024-04-11,Coimbatore Mandi,Tomato,2182.61
2024-04-11,Erode Mandi,Tomato,1955.35
2024-04-11,Tiruppur Mandi,Tomato,2576.39
2024-04-12,Coimbatore Mandi,Onion,3744.08
2024-04-12,Erode Mandi,Onion,3514.15
2024-04-12,Tiruppur Mandi,Onion,3785.83
2024-04-12,Coimbatore Mandi,Potato,1565.77
2024-04-12,Erode Mandi,Potato,1457.6
2024-04-12,Tiruppur Mandi,Potato,1628.21
2024-04-12,Coimbatore Mandi,Tomato,2220.11
2024-04-12,Erode Mandi,Tomato,2080.49
2024-04-12,Tiruppur Mandi,Tomato,2432.05
2024-04-13,Coimbatore Mandi,Onion,3645.67
2024-04-13,Erode Mandi,Onion,2896.34
2024-04-13,Tiruppur Mandi,Onion,3580.97
2024-04-13,Coimbatore Mandi,Potato,1494.72
2024-04-13,Erode Mandi,Potato,1390.62
2024-04-13,Tiruppur Mandi,Potato,1584.11
2024-04-13,Coimbatore Mandi,Tomato,2117.17
2024-04-13,Erode Mandi,Tomato,2056.06
2024-04-13,Tiruppur Mandi,Tomato,2292.51
2024-04-14,Coimbatore Mandi,Onion,3114.1
2024-04-14,Erode Mandi,Onion,2889.0
2024-04-14,Tiruppur Mandi,Onion,3563.0
2024-04-14,Coimbatore Mandi,Potato,1432.77
2024-04-14,Erode Mandi,Potato,1374.01
2024-04-14,Tiruppur Mandi,Potato,1569.95
2024-04-14,Coimbatore Mandi,Tomato,2037.52
2024-04-14,Erode Mandi,Tomato,1927.95
2024-04-14,Tiruppur Mandi,Tomato,2066.2
2024-04-15,Coimbatore Mandi,Onion,3201.98
2024-04-15,Erode Mandi,Onion,3342.25
2024-04-15,Tiruppur Mandi,Onion,3063.09
2024-04-15,Coimbatore Mandi,Potato,1421.34
2024-04-15,Erode Mandi,Potato,1323.78
2024-04-15,Tiruppur Mandi,Potato,1499.39
2024-04-15,Coimbatore Mandi,Tomato,2230.62
2024-04-15,Erode Mandi,Tomato,1796.2
2024-04-15,Tiruppur Mandi,Tomato,2209.14
2024-04-16,Coimbatore Mandi,Onion,2753.68
2024-04-16,Erode Mandi,Onion,2853.99
2024-04-16,Tiruppur Mandi,Onion,3298.27
2024-04-16,Coimbatore Mandi,Potato,1326.59
2024-04-16,Erode Mandi,Potato,1303.17
2024-04-16,Tiruppur Mandi,Potato,1387.74
2024-04-16,Coimbatore Mandi,Tomato,1901.61
2024-04-16,Erode Mandi,Tomato,1771.32
2024-04-16,Tiruppur Mandi,Tomato,1933.51
2024-04-17,Coimbatore Mandi,Onion,3200.0
2024-04-17,Erode Mandi,Onion,3284.71
2024-04-17,Tiruppur Mandi,Onion,3078.99
2024-04-17,Coimbatore Mandi,Potato,1373.23
2024-04-17,Erode Mandi,Potato,1308.62
2024-04-17,Tiruppur Mandi,Potato,1438.95
2024-04-17,Coimbatore Mandi,Tomato,1914.02
2024-04-17,Erode Mandi,Tomato,1766.49
2024-04-17,Tiruppur Mandi,Tomato,2211.88
2024-04-18,Coimbatore Mandi,Onion,3739.19
2024-04-18,Erode Mandi,Onion,3338.44
2024-04-18,Tiruppur Mandi,Onion,3589.13
2024-04-18,Coimbatore Mandi,Potato,1552.89
2024-04-18,Erode Mandi,Potato,1470.86
2024-04-18,Tiruppur Mandi,Potato,1589.32
2024-04-18,Coimbatore Mandi,Tomato,2175.27
2024-04-18,Erode Mandi,Tomato,2193.86
2024-04-18,Tiruppur Mandi,Tomato,2435.65
2024-04-19,Coimbatore Mandi,Onion,3679.38
2024-04-19,Erode Mandi,Onion,3084.39
2024-04-19,Tiruppur Mandi,Onion,3527.17
2024-04-19,Coimbatore Mandi,Potato,1498.88
2024-04-19,Erode Mandi,Potato,1483.75
2024-04-19,Tiruppur Mandi,Potato,1606.76
2024-04-19,Coimbatore Mandi,Tomato,2160.19
2024-04-19,Erode Mandi,Tomato,2079.23
2024-04-19,Tiruppur Mandi,Tomato,2355.92
2024-04-20,Coimbatore Mandi,Onion,3426.9
2024-04-20,Erode Mandi,Onion,3343.14
2024-04-20,Tiruppur Mandi,Onion,2990.3
2024-04-20,Coimbatore Mandi,Potato,1423.14
2024-04-20,Erode Mandi,Potato,1319.23
2024-04-20,Tiruppur Mandi,Potato,1573.19
2024-04-20,Coimbatore Mandi,Tomato,1965.47
2024-04-20,Erode Mandi,Tomato,2030.07
2024-04-20,Tiruppur Mandi,Tomato,2414.65
2024-04-21,Coimbatore Mandi,Onion,2794.04
2024-04-21,Erode Mandi,Onion,3070.52
2024-04-21,Tiruppur Mandi,Onion,3572.76
2024-04-21,Coimbatore Mandi,Potato,1569.03
2024-04-21,Erode Mandi,Potato,1429.47
2024-04-21,Tiruppur Mandi,Potato,1593.92
2024-04-21,Coimbatore Mandi,Tomato,2126.78
2024-04-21,Erode Mandi,Tomato,2107.61
2024-04-21,Tiruppur Mandi,Tomato,2291.06
2024-04-22,Coimbatore Mandi,Onion,3654.32
2024-04-22,Erode Mandi,Onion,3337.02
2024-04-22,Tiruppur Mandi,Onion,3455.77
2024-04-22,Coimbatore Mandi,Potato,1410.6
2024-04-22,Erode Mandi,Potato,1365.95
2024-04-22,Tiruppur Mandi,Potato,1660.75
2024-04-22,Coimbatore Mandi,Tomato,2143.92
2024-04-22,Erode Mandi,Tomato,1893.33
2024-04-22,Tiruppur Mandi,Tomato,2261.56
2024-04-23,Coimbatore Mandi,Onion,3495.21
2024-04-23,Erode Mandi,Onion,3518.79
2024-04-23,Tiruppur Mandi,Onion,4117.31
2024-04-23,Coimbatore Mandi,Potato,1623.94
2024-04-23,Erode Mandi,Potato,1592.46
2024-04-23,Tiruppur Mandi,Potato,1893.02
2024-04-23,Coimbatore Mandi,Tomato,2512.11
2024-04-23,Erode Mandi,Tomato,2293.95
2024-04-23,Tiruppur Mandi,Tomato,2875.9
2024-04-24,Coimbatore Mandi,Onion,3565.23
2024-04-24,Erode Mandi,Onion,3229.38
2024-04-24,Tiruppur Mandi,Onion,3731.66
2024-04-24,Coimbatore Mandi,Potato,1533.13
2024-04-24,Erode Mandi,Potato,1516.83
2024-04-24,Tiruppur Mandi,Potato,1663.64
2024-04-24,Coimbatore Mandi,Tomato,2393.26
2024-04-24,Erode Mandi,Tomato,1980.8
2024-04-24,Tiruppur Mandi,Tomato,2318.62
2024-04-25,Coimbatore Mandi,Onion,2988.46
2024-04-25,Erode Mandi,Onion,3203.28
2024-04-25,Tiruppur Mandi,Onion,3654.88
2024-04-25,Coimbatore Mandi,Potato,1466.37
2024-04-25,Erode Mandi,Potato,1320.08
2024-04-25,Tiruppur Mandi,Potato,1539.9
2024-04-25,Coimbatore Mandi,Tomato,2203.49
2024-04-25,Erode Mandi,Tomato,2030.02
2024-04-25,Tiruppur Mandi,Tomato,2121.18
2024-04-26,Coimbatore Mandi,Onion,3119.91
2024-04-26,Erode Mandi,Onion,2259.68
2024-04-26,Tiruppur Mandi,Onion,3519.83
2024-04-26,Coimbatore Mandi,Potato,1362.92
2024-04-26,Erode Mandi,Potato,1280.86
2024-04-26,Tiruppur Mandi,Potato,1383.77
2024-04-26,Coimbatore Mandi,Tomato,1929.58
2024-04-26,Erode Mandi,Tomato,1815.02
2024-04-26,Tiruppur Mandi,Tomato,2134.02
2024-04-27,Coimbatore Mandi,Onion,2829.25
2024-04-27,Erode Mandi,Onion,2739.35
2024-04-27,Tiruppur Mandi,Onion,2750.45
2024-04-27,Coimbatore Mandi,Potato,1311.66
2024-04-27,Erode Mandi,Potato,1235.37
2024-04-27,Tiruppur Mandi,Potato,1349.81
2024-04-27,Coimbatore Mandi,Tomato,1846.19
2024-04-27,Erode Mandi,Tomato,1870.39
2024-04-27,Tiruppur Mandi,Tomato,1948.31
2024-04-28,Coimbatore Mandi,Onion,3381.56
2024-04-28,Erode Mandi,Onion,3177.57
2024-04-28,Tiruppur Mandi,Onion,3522.97
2024-04-28,Coimbatore Mandi,Potato,1405.02
2024-04-28,Erode Mandi,Potato,1309.93
2024-04-28,Tiruppur Mandi,Potato,1566.97
2024-04-28,Coimbatore Mandi,Tomato,2035.0
2024-04-28,Erode Mandi,Tomato,1750.02
2024-04-28,Tiruppur Mandi,Tomato,2230.05
2024-04-29,Coimbatore Mandi,Onion,2913.81
2024-04-29,Erode Mandi,Onion,3242.69
2024-04-29,Tiruppur Mandi,Onion,3423.54
2024-04-29,Coimbatore Mandi,Potato,1377.95
2024-04-29,Erode Mandi,Potato,1326.63
2024-04-29,Tiruppur Mandi,Potato,1470.29
2024-04-29,Coimbatore Mandi,Tomato,2003.14
2024-04-29,Erode Mandi,Tomato,1731.13
2024-04-29,Tiruppur Mandi,Tomato,2157.98
2024-04-30,Coimbatore Mandi,Onion,2573.74
2024-04-30,Erode Mandi,Onion,2957.69
2024-04-30,Tiruppur Mandi,Onion,3404.03
2024-04-30,Coimbatore Mandi,Potato,1386.69
2024-04-30,Erode Mandi,Potato,1171.14
2024-04-30,Tiruppur Mandi,Potato,1417.85
2024-04-30,Coimbatore Mandi,Tomato,1872.89
2024-04-30,Erode Mandi,Tomato,1840.0
2024-04-30,Tiruppur Mandi,Tomato,2044.33
2024-05-01,Coimbatore Mandi,Onion,3075.84
2024-05-01,Erode Mandi,Onion,3656.99
2024-05-01,Tiruppur Mandi,Onion,2960.02
2024-05-01,Coimbatore Mandi,Potato,1463.57
2024-05-01,Erode Mandi,Potato,1356.26
2024-05-01,Tiruppur Mandi,Potato,1485.03
2024-05-01,Coimbatore Mandi,Tomato,1664.25
2024-05-01,Erode Mandi,Tomato,1959.66
2024-05-01,Tiruppur Mandi,Tomato,2147.01
2024-05-02,Coimbatore Mandi,Onion,3285.47
2024-05-02,Erode Mandi,Onion,2852.75
2024-05-02,Tiruppur Mandi,Onion,3450.06
2024-05-02,Coimbatore Mandi,Potato,1410.09
